par_id,community,text,label
586,immigrant,""" I advocate communities to protect themselves by ascertain about these potential scams - - and contacting my office if they suspect fraud. We will persist in to use all of the tool at our disposal and land to justice those world health organization commit fraud against our immigrant communities. """,0
8141,homeless,"These are a visual help, of course, more than a necessity housing. Vancouver's housing authorities claim that it is not necessary for anyone to sleep under canvas. The Salvation Army notes that there are empty beds in the city's hostels for a chronic homeless population set from 500 to 1,200.",0
8141,homeless,"Those are a ocular aid, of course, more than a sheltering necessity. Housing authorities in Vancouver claim in that location ' s no need for anyone to be sleeping under canvas. The Salvation Regular army eminence there are empty beds in the city ' s hostels for a chronic homeless person population peg at anywhere from five hundred to 1, 200.",0
2024,refugee,"The White House spokesman Sean Spicer pushed back on Sunday against the temporary ban on refugees, saying that President Trump ""will not apologize for having put the security of this country above all.""",0
2024,refugee,"White House spokesman Sean Spicer drive back Sunday against literary criticism of the temporary refugee forbiddance, saying President Trump "" is not perish to rationalize for putting the safety of this land first and foremost. """,0
3522,women,"@Marvimemon After 3 hours, they returned with women from the government to say that they had accepted WLD note requests",0
3522,women,@ marvimemon after 3 hrs they returned wth women from govt to say they experience agreed to demand n note wld play along,0
2014,hopeless,"When Feinsod left on a bus in the middle of the night, he had been accused of being a hopeless coach and exaggerating his CV.",0
2014,hopeless,"By the time Feinsod left on a bus in the middle of the dark, he had embody accuse of make up a hopeless coach and exaggerating his CV.",0
1850,migrant,"The decision was made last month by Darul Uloom's management committee to remove ""suspicion"" about Madrasa, who have approved illegal migrants, and to ward off the indictment that these centers are due to jihadi activities.",0
1850,migrant,"The decision was taken last month by the governing body of Darul Uloom to crystallise "" suspicion "" astir madrasas admit illegal migrants and to guard off charges that these centres are breeding grounds for jihadi activities.",0
7143,migrant,"Some of the complaints of the manifesto of 1,500 pages of Breivik (which have been written in English) are similar to those raised by Trump and his most extreme supporters. Breivik defined and raged on the politically correct, feminism, multiculturalism, the media and especially Muslim immigrants.",0
7143,migrant,"Some of the complaint in Breivik ' s 1, five hundred - page pronunciamento (which was written in English) are troublingly similar to those raised by Trump and his most extreme supporters. Breivik ranted and raged about political correctness, feminism, multiculturalism, the news program media, and especially, Moslem immigrants.",0
3314,women,"The research of Marisa Cohen (2016) reveals that women believe that men who pay for a date are more likely to be attracted to them. However, men see payment in a very different light.",0
3314,women,Research by Marisa Cohen (2016) reveals that women believe that men who pay for a date are to a greater extent likely to be attracted to them. Yet man view defrayment in a very different light.,0
8373,refugee,"Another fatal attack in Europe occurred as terrorists who drove a van in a lot in Barcelonas Las Ramblas Boulevard, killed 13 people and injured around 100. The refugee and migration crisis under European ...",0
8373,refugee,"Another fatal attack happened in Europe as terrorists ram a avant garde smashed into a crowd in Barcelona ' s Las Ramblas avenue, killing baker's dozen people and injure about 100. The refugee and migration crisis among European. ..",0
